distance_km,traffic_density,shipment_weight_kg,shipment_volume_m3,delivery_type,vehicle_type,route_complexity,weather_conditions,time_of_day,loading_time_minutes,driver_experience_years,urban_rural,traffic_incidents,holiday_period,delivery_time_hours
573.1559923817802,Very High,257.9555695225415,2.866470957541248,Standard,Truck,Complex,Snow,,59.82881354445556,24.194619095713634,Rural,None,No,61.57320820421617
628.0501237887319,Low,325.8673664429064,2.965679844402813,Standard,Motorcycle,Moderate,Fog,Evening,9.506669001352881,13.467559805812332,Rural,,No,58.28398044081087
,Very High,69.73730583144713,2.105561046348051,Express,,Simple,Fog,Night,5.785196345090435,15.218439474163814,Suburban,Minor,No,40.139341741147376
734.4835606926824,High,405.55375537764553,3.591898179086618,,Motorcycle,Simple,Snow,Night,36.1701159855836,9.549547928562125,Suburban,Major,No,13.47733748135864
34.97711679635557,Low,137.49430516295462,4.213443801075895,Same Day,Van,Complex,Storm,Morning,7.9285326984775,13.832345420222415,Urban,None,No,67.27051905090315
39.993120996816145,Medium,162.23011985390053,1.9768730320596626,Standard,Bicycle,Simple,Storm,Afternoon,59.797441128558866,17.297243059476234,Suburban,None,No,41.774856845033405
502.67577983041184,Very High,150.75307984979867,2.362702076384737,Overnight,Motorcycle,Complex,Snow,Afternoon,5.145004611767633,17.671674970448276,Rural,,No,19.958474403281876
746.6433732222737,High,92.6367355297018,0.3183907578501433,Same Day,Bicycle,Complex,Clear,Afternoon,47.26955745559763,21.643062042786166,Suburban,Major,No,39.21505287012645
676.796379875083,Very High,478.8843655219521,1.1536532663546386,Express,Motorcycle,Simple,Storm,Morning,26.055683787933656,2.833549101767525,Rural,Major,Yes,4.738147647791541
108.75720333136807,High,325.2565648341155,4.7734614101383395,Express,Motorcycle,Moderate,Storm,Night,55.039958860992066,16.017518676314353,Rural,None,No,12.969577070700357
7.773270277276045,Low,256.5232258657964,,Same Day,,Simple,,Evening,11.810762154923134,10.106198472007517,Rural,Minor,No,35.61485757883176
158.6671699176838,Low,335.37185052872115,4.2344950277659645,Overnight,Motorcycle,Complex,Snow,Afternoon,52.1827003732277,8.075935730541392,Urban,None,No,
637.427288439975,Very High,218.92921810030944,3.6838623334364473,Standard,Van,Simple,Storm,Afternoon,33.681416809318335,19.784405286434303,Rural,Major,No,62.80321283408194
118.38276594983698,Medium,328.5742317009518,3.2322250776379926,Same Day,Bicycle,Moderate,Snow,Afternoon,40.234229107474555,8.341067106622752,Urban,Minor,No,64.53908412841824
762.0594344426776,,139.47876737837043,4.074375387272987,Standard,Motorcycle,Complex,Rain,Evening,37.11554014781327,17.262092792125724,,None,Yes,15.324122012929964
366.3863490256417,Medium,367.07974733691026,4.700858482413637,Standard,Truck,Simple,Snow,Night,43.304799338607786,28.17145521032428,Suburban,None,No,28.420087352725083
21.16101319803096,Medium,310.78170939437166,1.4312920923184134,Same Day,Motorcycle,Simple,Snow,Afternoon,26.77546295004597,25.544105843034654,Rural,Major,No,47.4342539508949
64.46588746707967,,130.36021999863354,1.2340833764437145,Express,Motorcycle,Moderate,Snow,Afternoon,6.200791817427109,15.291419676710996,Suburban,Minor,No,10.890391184834332
368.5327413623675,Very High,259.0431344596143,1.4531541118277265,Overnight,Truck,Simple,Storm,Afternoon,59.45917019154336,5.878626528880051,Urban,Major,No,4.2501448163594
,,463.00085516820207,0.6904679812814762,,Van,Complex,Rain,Night,22.392305544643047,18.20262685296756,Urban,Minor,No,10.211902948529993
286.3462757567792,,400.33588894135005,1.848512387184658,Express,Van,Moderate,Snow,Night,18.76019579337111,26.96619779844372,Urban,Minor,No,4.1159814256287754
329.1656801840816,Low,72.53580402358405,4.905393394363585,,Van,Simple,Clear,Afternoon,41.13709708515621,29.05265075828502,Suburban,None,No,34.59234413112609
504.11687139348425,Medium,249.1512010102805,2.2219773720026534,Overnight,,Simple,Snow,Night,17.020984407608996,8.056867035439389,Urban,,Yes,28.890721560003524
426.18375056937265,High,162.6410454434978,,Express,Motorcycle,Complex,Fog,Morning,53.52276104506327,12.608180508115316,Rural,None,Yes,62.5824848793395
549.5374708780157,Very High,338.3413840279625,,Standard,Van,Moderate,Rain,Morning,30.948634348277103,13.579349702954815,Urban,Minor,No,13.088169000618622
148.8231502685761,Very High,187.9014843812535,1.2766758190431715,Express,Truck,,Snow,Afternoon,35.15783907110377,23.714604630170257,Urban,None,No,38.42360334677896
140.17577576202055,Medium,142.54336838610007,4.911186610733271,Standard,Van,Simple,Fog,Morning,54.77554225430745,23.41608861454993,Urban,Minor,Yes,2.9728113991404657
569.5070919664372,Medium,31.355241267894886,3.115657298276821,Express,Van,Moderate,Snow,Morning,47.36869290762202,,Urban,,No,26.34280895902198
55.64602062596366,Low,244.57820722007867,0.7123618316752209,Same Day,Truck,Moderate,Fog,Afternoon,45.774790713469,5.826774016788077,Rural,Major,No,50.00661278423104
452.71278938593554,Low,212.90688141133828,4.806160986530218,Overnight,Truck,Moderate,Rain,Evening,52.386256828291444,3.937055431479055,,Major,No,
663.8423157752187,Low,215.36905940591146,4.974056584570375,Overnight,Truck,,Storm,,38.42184513734423,7.805143140836026,Suburban,Minor,No,68.86982196382618
144.43033716858156,Low,98.83194515784758,4.617164599324716,Standard,Truck,Simple,Snow,Morning,7.586224421223381,8.457756923605276,,Minor,No,62.8482024438898
647.6226610665046,Medium,463.85681334545575,3.1518645152068947,Overnight,Bicycle,Moderate,Clear,Evening,43.00263340681753,29.210109118411992,Rural,Major,No,47.516889060573895
113.29168288689851,High,274.0153267689963,0.8474267284874369,Same Day,Truck,Simple,Fog,Night,11.64535958834366,22.954969300497662,Suburban,None,No,28.759508860222354
674.7051419355342,Low,99.47868711227034,4.458527122540911,Express,Van,Complex,Fog,Morning,35.06246522893232,6.163825223426362,,Minor,No,71.3568667027221
142.27434553699916,Low,3.799843165976108,4.721482247014429,,Bicycle,Moderate,Fog,Night,24.559472455355746,8.140391415476273,Rural,Minor,No,12.613300821488853
289.81886199017805,High,348.99224091596426,3.771450096136818,Standard,Truck,Simple,Rain,Afternoon,47.59546331688013,12.394658797624684,Urban,Minor,No,21.997298327709274
253.92613486693594,High,368.0020475801944,2.740596404032723,Standard,Van,Simple,Snow,Afternoon,46.306903295637305,20.73531584848817,Rural,Major,No,44.80016509480403
933.7210756087051,Low,487.44571917267615,1.6025983573648699,Same Day,Van,Complex,Fog,Night,39.3234640050762,20.432905376504074,Rural,Minor,,14.035627640107903
691.6189146333844,Medium,345.8739866842454,1.5924316328269577,Same Day,Motorcycle,Moderate,Rain,Morning,22.306366135262763,22.949342473246386,Suburban,None,No,46.93848029318392
361.3577697411192,Very High,182.43993604997576,2.9559457805389813,Standard,Van,Complex,Rain,Night,41.94306554919751,6.980250258273307,Rural,None,Yes,23.768845257729524
818.2129237403822,Low,80.61647522672682,1.6324608510148721,Express,Truck,Moderate,Rain,Evening,45.08601847868555,28.19681879499064,Urban,Major,No,54.5690546097198
136.72655586788966,Medium,303.21274529560594,2.774401661552523,Express,Truck,Simple,Rain,Evening,42.54951060853576,22.916724746279044,Rural,Major,No,53.43946687000411
340.5390439035462,Medium,57.42001738881361,3.954881187889712,Express,Van,Simple,Snow,Night,6.493661426825188,22.290894552423666,Urban,Major,No,9.963250613730251
5.9530832479028915,Low,13.65331441250904,2.9572733128363953,Overnight,Motorcycle,Simple,Clear,Morning,32.636102789373695,20.373387914794066,Suburban,Major,Yes,1.8271600456596822
,Medium,332.0865126101626,3.9194095045567834,,Truck,Complex,Clear,Morning,22.252318432639182,3.8099835803060893,Suburban,None,No,68.08269378576814
232.44511822513033,High,72.70319331102176,0.9995273937756994,Overnight,Truck,Complex,Fog,,51.42586992128781,6.389598193020934,,,No,63.44817436587208
193.4349827124675,Very High,146.9100177319081,1.0964076382100336,Overnight,Truck,Complex,Rain,Afternoon,10.225111325968918,28.19933129585363,Rural,None,No,18.48541676401142
557.5277507917424,Very High,58.43086811032271,2.3346913070996584,Standard,Motorcycle,Moderate,Storm,Evening,33.71865991058425,18.404428145267563,Rural,Major,No,18.164372975456008
548.2286845611283,High,41.23811795621578,4.137254781150547,Express,Bicycle,,Snow,Afternoon,,24.60924773813856,Suburban,Major,No,22.739436524645026
280.39685973206724,Medium,355.2397280925091,2.1454356504477694,Same Day,Motorcycle,Moderate,Snow,Night,8.412578182943124,6.213828195873768,Rural,Major,No,13.330686910675311
552.1508679557718,Low,490.59010312430075,4.861877695094205,Standard,Truck,Moderate,Storm,Morning,25.311040977951343,17.07092268759394,Suburban,,No,4.462477547606601
990.4672897863433,High,10.084526939241695,2.1359234480325675,Overnight,Motorcycle,Complex,Snow,Morning,21.713741821082998,27.361478676473514,Suburban,None,,69.80218495257598
213.7320937173446,Medium,,3.947861626988293,Overnight,Bicycle,Moderate,Fog,Evening,34.344946521028476,,,Major,No,9.012966786794292
20.8153429582269,Low,370.8849754764901,1.6755465104544265,Standard,Motorcycle,Complex,Fog,Evening,,24.642637786256685,Rural,Major,No,38.726745897913496
879.0318861499396,Medium,62.56104994007386,1.0121355884731804,Standard,,Moderate,Fog,Night,31.584650925961533,28.827521471696578,Suburban,None,No,65.88970364475517
764.82218233479,Medium,274.2739204090712,4.551138395361803,Overnight,Van,Moderate,Fog,Night,9.628687254826431,14.091119214908579,Rural,,No,31.018531829338173
177.5193396898651,Medium,207.4399653929884,3.757902516976858,Overnight,Bicycle,Moderate,Fog,Night,25.609512749827026,21.054428338372194,Suburban,Major,No,70.04333472577645
446.0605246074537,,103.38148809998356,,Express,Bicycle,Complex,Fog,Night,39.186798264219014,5.752791204122887,Suburban,Major,No,67.93516874520051
643.5903630407025,Very High,66.69588916078291,2.637576953868741,Standard,Motorcycle,Complex,Clear,,31.196191875130364,2.3492584652674537,Urban,Minor,,50.42427617912584
241.4340134401398,Medium,376.2584311642413,1.2606253574160986,Overnight,Van,Simple,Snow,Night,39.51797649099375,5.2556174959684565,Urban,Major,No,27.446508503031392
566.33914768174,Low,487.7910242795057,0.6125742830422517,Standard,,Complex,Fog,Evening,29.649326925730946,15.794830942686481,Urban,Major,No,65.12548613817724
431.7996673701601,Medium,499.4595620484248,4.703778669541998,Overnight,Van,Moderate,Rain,Night,33.45630208557188,28.44932990737575,Urban,,Yes,55.75443274768933
,High,367.4720162732054,4.196970013571154,Standard,Truck,Moderate,Fog,,26.445673207247747,29.866965497867028,Suburban,None,Yes,44.649911988640426
90.78661842042754,Very High,391.2025103656793,1.9521098743006893,Same Day,,Moderate,Rain,Evening,33.50186446433198,1.8830323335695351,Urban,Minor,No,17.647131918057486
329.79224999519727,Very High,95.67839200670711,2.454529195240429,Standard,Bicycle,Complex,Snow,Night,22.937384816413516,6.26759299964092,Rural,Major,No,33.31750254870813
645.4477726890901,High,338.80866444101247,2.5080635231950335,Same Day,,Simple,Fog,Evening,41.221345245842194,13.498316119257806,Urban,Minor,No,16.82901941800374
614.8544477456828,Medium,8.497499992072495,4.304615575797081,Overnight,Bicycle,Complex,Fog,Night,30.521066011837373,5.736966471150426,Rural,,No,9.624005205762149
629.5696858411786,Low,439.3347190008959,4.029877005723718,Express,Motorcycle,Complex,Clear,Evening,59.38907580253604,27.65249806198476,Suburban,,Yes,69.02864782430977
784.0830107188741,Low,489.4426889045063,1.4054273672201874,Same Day,Motorcycle,Simple,Snow,Morning,35.115343358245525,8.957352703710328,Rural,Minor,No,24.676622894675344
42.28997818819645,Low,80.12003933950594,4.481482556268687,Standard,Van,Moderate,Rain,Evening,47.32236392742369,16.326578134036172,Urban,Minor,No,22.153156113897822
627.6866234185641,Very High,139.07337989279773,0.9584824372042051,Standard,Van,Moderate,Clear,Night,9.113283891762148,5.476816743547913,Rural,Major,No,55.34718107729205
745.043374994045,Very High,295.1905761550817,1.6914422646303562,Standard,Motorcycle,Complex,Storm,,55.427541776507255,29.64833920796323,Suburban,Minor,No,21.917574251863197
807.3168883997442,Very High,334.2954646762325,2.8092676321006023,Same Day,Bicycle,Simple,Storm,Night,23.312333762016184,11.093919064999435,Suburban,None,No,4.917695245545493
620.3307972813253,Very High,245.95184153327907,0.5142176980233607,Same Day,Van,Complex,Clear,Afternoon,26.847392659181878,0.6244896450359345,,Major,No,62.50224228073917
177.90265162447238,Medium,141.0029392677263,,Standard,Van,Moderate,,Evening,38.535581536176416,27.409882767993103,Urban,Minor,No,12.707540848671588
,Very High,275.0114750763622,3.8931312501824396,Express,Bicycle,Simple,Rain,Evening,55.886411905789984,4.195190204551061,Rural,Minor,No,19.710265070001192
184.11193203678351,Very High,,4.760259742867503,Same Day,Truck,Moderate,,Morning,22.690359339818507,11.289234497220665,Rural,Minor,No,42.5134811472593
831.389293275915,Very High,11.554547740381668,0.20086580024787487,Express,Bicycle,Complex,Rain,Afternoon,6.160427594581948,25.325625148907612,Urban,Major,No,23.813871809477995
165.17678129465614,Medium,199.6421447033062,4.056507190815311,Express,Motorcycle,Moderate,Snow,Evening,59.75041932828364,11.603236398428432,Suburban,None,No,10.581653899520601
152.34013802316323,Low,201.70659494227377,0.8682767103257963,Overnight,Truck,Simple,Storm,Afternoon,,4.803115168570444,Suburban,Minor,No,48.323211747735215
756.8569866451905,High,283.9811025318088,4.713391738110492,Overnight,,Simple,Storm,Evening,16.191291732347917,19.127922542895835,Urban,None,No,29.699438766377646
,High,453.862729985367,4.416945726045159,Overnight,Bicycle,Simple,Fog,Evening,45.88538479355154,19.141622148275427,Rural,None,No,27.63413874136574
253.95113111662457,Medium,297.4243014334544,0.2474523624021965,Overnight,Motorcycle,Simple,Storm,Night,,20.345396139324716,Urban,Major,No,29.072320292621086
565.5723786336958,Low,221.74520942121836,3.1186264119688754,Express,Truck,Moderate,Rain,Morning,15.177289995425525,29.112011689035953,Rural,None,No,31.981320226019818
843.3126371813522,Very High,116.44051604295488,2.5563038037370016,Express,,,Rain,Night,19.953958655906682,12.422550245741633,Urban,Minor,No,38.57256227509683
634.3176824402443,Medium,44.128770003676664,0.9865534427536302,Same Day,Motorcycle,Simple,Rain,Morning,55.95037430681784,,Suburban,None,No,30.501848634420952
269.2285386284013,High,,1.821492000955258,Same Day,Van,Complex,Fog,Evening,21.656193029792774,15.203087752492705,Rural,Major,No,33.609408046370774
770.0560224050331,High,336.07169124276754,0.9886984259778601,Same Day,Bicycle,Simple,Storm,Morning,49.93595779305966,21.633819744499,Urban,Minor,Yes,64.46641643701292
,Low,277.4536361203458,1.887247704154717,Overnight,Van,Simple,Clear,Afternoon,21.21428182760039,28.98885283905681,Suburban,Major,No,22.420456682401323
958.6076256950505,High,116.53214558733579,0.7899960001141751,Standard,Truck,Simple,Rain,Morning,35.66160256857726,1.5526380442724361,Urban,None,Yes,29.049320191909626
880.4630137540204,Medium,185.37473884601755,1.83390625862603,Standard,Van,Simple,Snow,Afternoon,50.26694048886291,4.283003112405526,Urban,Major,No,53.87821184328323
943.3695408140145,Low,7.999628062593213,2.194413014828976,Overnight,Motorcycle,Moderate,Fog,Morning,12.259033939754246,21.670920987417922,Rural,,No,1.1704200403722873
649.8524836719916,Low,176.51741975484853,,Overnight,Truck,,Fog,Afternoon,28.214882957767074,1.6626223933713953,Suburban,None,No,39.0132988356897
557.5112631532222,Medium,370.3770146257611,3.8120632810373323,Standard,Van,Complex,Snow,Afternoon,,14.26281562695917,Urban,None,No,24.23973819166328
953.585266967942,Very High,193.07586806601282,3.680033651629781,Express,Van,Complex,Snow,Evening,32.915728262050365,16.913099148065672,Suburban,,,52.01074449674893
100.43265841580376,Low,417.96594106184415,3.4874373558059673,,Van,Moderate,,Afternoon,44.73417431511341,24.05652742080158,Suburban,None,No,38.047437275909616
217.58291283640406,Low,343.391346760283,,Standard,Motorcycle,Complex,Clear,Evening,26.919706263356982,15.976264254064178,Rural,Major,No,33.08739920157777
227.8400619363269,High,112.91933219191318,4.507677863473085,Overnight,Motorcycle,,,Night,55.140929214973795,3.2436026243694434,Urban,Minor,No,53.550415877894125
160.90551904703275,High,175.9185953516666,1.5007007498252745,Overnight,Van,Simple,Snow,Evening,44.744975916582696,22.5328942422589,Suburban,None,No,41.05661015128378
522.5674749909414,Low,361.78566753392954,0.6349763247489366,Standard,Van,Complex,Fog,Night,34.339967200320444,20.818527030525882,Urban,,No,68.71365390072474
180.40273388912627,Very High,492.1322185939541,3.7455187990955903,Same Day,Van,Moderate,Clear,Night,39.74924258098435,20.39226421355126,Urban,None,No,12.111996873647312
,,385.1852875918067,1.5782743862681283,Express,Motorcycle,Complex,Fog,Night,12.509317748505417,3.3277773747733312,Urban,None,No,28.56137992775378
599.7086006484398,Very High,34.39918958875357,0.5930552997662599,Same Day,Van,Complex,Fog,Night,32.907302172199564,3.4716419533782292,Rural,Major,No,33.94653899093665
276.203483124838,Very High,175.73225754649914,1.4269322650403458,Same Day,Motorcycle,Complex,Clear,,8.922966707365845,26.337936621061854,Urban,None,Yes,11.563006681547686
436.30553272217406,High,437.89333619887657,1.3273736803790557,Same Day,Truck,Complex,Storm,Evening,57.38216200761048,28.809587370579695,Rural,None,No,
254.79341765624895,Medium,441.7936677758166,0.07568599904444782,Same Day,Van,Complex,Fog,Morning,35.223529974564194,28.44075708791652,Rural,Minor,No,28.16090599832992
262.1430965916136,Medium,457.7412124498595,3.695088344562251,Overnight,Truck,Complex,Fog,Afternoon,33.9373942514935,29.764690324349903,Suburban,Major,No,3.5092275473442776
152.1349810442387,Very High,123.60379467831874,3.263451083674768,Overnight,Truck,Simple,Clear,Night,33.027907084326195,4.870290557295501,Rural,Minor,Yes,8.429335820281018
312.9338700341796,High,156.54634040286683,0.9065979562955957,Standard,Van,Simple,Storm,Morning,36.54406156898426,19.216592931728727,Urban,Minor,No,68.58540036072957
827.7297943221291,Very High,141.44010817864165,1.0940425153849007,Same Day,Van,Moderate,Storm,Morning,,8.791443347801684,Suburban,None,No,55.73454832125827
517.8829723610278,Medium,383.14656931206383,4.915860907202939,Express,Truck,Moderate,Fog,Morning,30.842162675983555,1.6318282603059717,Rural,None,No,9.98250052056979
261.91698294091117,Low,315.9587848014445,,Overnight,Van,Simple,Rain,,24.703431235966203,13.908131529602699,Rural,None,No,9.609220577354082
663.3028726498219,Medium,296.11296100174474,3.86110470753775,Standard,Bicycle,Simple,Rain,Night,54.13597521384263,18.230479482977437,Urban,Major,No,17.37490530681714
973.1678435963569,Medium,362.981555818141,2.0206748039945173,Overnight,Van,Simple,Fog,Evening,,21.259632607479947,Urban,Major,No,61.93704358423812
452.05688212613904,Very High,403.89589836267913,3.3861151803557235,Standard,Motorcycle,Simple,Rain,Night,45.25276608458306,2.3601299352676843,Suburban,Major,No,66.7391994109605
658.4675139649593,Medium,143.70493747280744,4.076862604194895,Overnight,Truck,Moderate,Rain,Evening,27.270991483202184,23.48170049559309,Urban,Major,,15.896028471551672
845.7968470780137,Very High,89.7070931481437,1.5267583160526488,Standard,Truck,Simple,Clear,Night,45.46821228029504,24.253604453290308,Rural,Major,No,39.62831793448198
994.718065330345,High,213.81671045639283,0.2189298423533221,Overnight,Truck,Simple,Fog,Morning,25.50736881668335,10.658414319522917,Urban,Minor,No,20.082006546867003
13.353696051141828,High,494.9843799588758,2.2934661164902788,Overnight,Motorcycle,Moderate,Storm,,21.690745019803604,28.07974674975252,Suburban,Major,No,2.831199507745878
267.56168628619633,Low,397.1225108339136,3.106458828548591,Same Day,Motorcycle,Simple,Fog,Evening,52.40572536695513,7.686173346054478,Rural,None,Yes,61.86540588895776
799.8179914235559,Low,282.47961250328336,4.681748122897779,Overnight,Bicycle,Simple,Rain,Night,9.230099017616705,22.0637854987341,Urban,Minor,No,27.204038295043137
880.4407970169428,High,134.85685430705888,2.088577670359615,Standard,Truck,Simple,Snow,Evening,18.04934461271624,7.621469197324618,Rural,None,No,4.768631456369085
122.8078416264994,,50.94224187228668,3.250606023862139,Express,Bicycle,Moderate,,Afternoon,41.49308751688412,21.26077527209707,Suburban,Minor,No,37.88738580648629
359.90779888127423,Very High,376.89013461611154,2.092160650652712,Standard,Truck,Complex,Storm,Morning,50.608934747756265,3.1292505477144212,Rural,None,,14.92023413641403
712.3650651134844,Low,52.568287099783454,2.7762166525208354,Standard,Van,,Fog,Morning,25.26551269415956,12.941739668586326,Urban,None,No,13.786586069862791
896.9223651181779,Very High,163.1809947353631,3.781329961820787,Express,Bicycle,Simple,Rain,Evening,29.141713023416216,5.076171031118832,Suburban,None,,33.30513308789182
89.47510467119889,High,375.0121027680783,1.6417637416292081,Same Day,,Moderate,Storm,Night,44.13942003992535,,Suburban,Major,No,39.215392474929416
450.0489507941538,Medium,147.4353418276629,2.8300364640661266,Overnight,Bicycle,Moderate,Clear,Evening,45.17555254345426,9.560303387222183,Urban,Minor,No,30.068379787597966
53.50176265375449,Medium,59.14282558339912,2.0334075382672325,Express,Motorcycle,Moderate,Snow,Evening,8.54522702751637,13.176131974799251,Urban,Minor,No,42.08548971689088
83.10853768278227,High,,0.21112233717663964,Same Day,Van,,Snow,Evening,23.63228917790391,9.570763302636394,Urban,Minor,No,31.883668575544633
861.4761821148722,Medium,23.67150301740089,2.4152194409778183,Overnight,Van,Simple,Storm,Afternoon,35.107694379472186,7.922804088372262,Urban,None,Yes,28.877356832706305
490.06399085820806,Very High,187.02088433914216,2.4842123279915826,Standard,Truck,Simple,Rain,Evening,8.453801564151178,15.472998144023867,Rural,None,No,31.165895514406596
,High,436.76511022518474,4.37830682157136,Overnight,Motorcycle,Simple,Clear,Morning,43.66913282864203,20.059837404749885,Rural,None,No,6.652672579076952
240.05931504131865,Very High,,0.5244094529492873,Standard,Truck,Complex,Storm,Morning,52.11631083642012,28.964650923922882,Suburban,Minor,No,33.3962152825404
7.939586437626621,,15.454922002318282,4.2194132736963486,Standard,Bicycle,Moderate,Rain,Afternoon,42.1702876945807,22.465268641862313,,Major,No,5.0909947762850525
400.40219729995215,Low,160.29306794987022,4.864034107283245,Express,Motorcycle,Complex,Clear,Morning,27.278109306224106,28.407909125029086,Rural,Major,No,2.2068346436361406
954.6332120010827,Low,438.876489606207,4.513528701042371,Express,Motorcycle,Complex,Snow,Night,47.40195863184934,1.9696296002004163,Urban,Minor,Yes,25.933462326173526
,Low,31.69174060642344,1.538535624344309,Express,Bicycle,Complex,Rain,Night,,26.337136906892948,Rural,Major,,5.974766760812042
16.26614628956685,High,290.6772239261239,3.6059212999975054,Express,Van,Simple,Fog,Night,36.38307818135607,24.783890848577958,Suburban,None,No,67.592341542584
775.2102575211078,Low,343.5827655055904,4.729405311671345,Express,Bicycle,Simple,Snow,Night,17.013338223466647,15.494515164781562,Rural,Major,No,6.906691502199773
717.1316993828909,Low,382.5130967870293,4.402054585242339,Overnight,Motorcycle,Complex,Fog,Afternoon,24.920589898604124,21.592098404219254,Urban,None,No,
375.6151492830738,High,410.66350662649285,4.676183985354011,Overnight,Truck,Complex,Clear,Evening,35.09841807198272,22.001124746257133,Urban,None,No,71.30041967014405
320.8843940356393,Very High,428.905445536171,4.748110736362821,Standard,Truck,Moderate,Storm,Night,13.693768858430015,15.561191240214953,Urban,Major,No,40.0094864917096
5.0264461287805275,Medium,483.19151182348344,0.2020001055835571,Same Day,Bicycle,,Snow,Evening,20.980531848213346,4.935798929530927,Urban,Minor,No,18.422675815266143
374.3232591699334,Medium,315.21224011506035,1.617685448750708,Express,Van,Moderate,Snow,Evening,47.26353569435781,18.752052248761302,Urban,None,No,20.07040752069258
940.1524000802019,High,159.6298242252328,3.2475911002699385,Same Day,Truck,Simple,Rain,Afternoon,46.918948611769316,29.04923791076209,Urban,None,No,9.937981493536913
896.6860030563392,Low,231.22025381297854,0.5653680335969161,Express,Van,Simple,Clear,Night,8.59204176980176,22.694859130599994,Suburban,Minor,No,36.14973578973897
723.6829744553517,High,285.0813963286926,4.665643468621462,Overnight,Bicycle,Complex,Rain,Night,13.24638656377749,12.107611010762202,Suburban,Major,,57.976147419648285
565.3299754619934,Very High,101.12905511394852,,Standard,Truck,Simple,Snow,Night,15.98808433021162,29.572422923885746,Suburban,Minor,No,66.14064570169408
812.8867072740505,High,471.4608211738464,2.6879187310452872,Express,Van,Complex,,Morning,7.436980687450102,17.458271940463078,,Minor,Yes,22.681649082017177
242.55569427269705,Low,219.84360043161234,,Overnight,Van,Complex,Rain,Afternoon,56.950426287230904,2.509459786027187,Urban,None,No,68.40523760910392
105.87004810729097,High,202.59857334839046,1.0935158510737317,Overnight,Van,Simple,,Afternoon,21.753782206496535,26.02704164410825,Suburban,Minor,No,47.67495293888253
389.7652147889982,Low,313.5564292138482,4.022932132299162,Standard,,Complex,Clear,Night,28.941619072731548,1.7723713125050797,Rural,Minor,No,52.25777056672126
996.5794803200413,Medium,424.23503108106297,1.51648904756795,Standard,Motorcycle,Complex,Clear,Night,38.99371571533422,12.934462187234438,Urban,None,No,9.878778717363774
511.07048184495335,Low,485.44206060303287,1.3727821688919324,Standard,Truck,Simple,Storm,Afternoon,58.61268442536343,3.6888326821648487,Rural,Minor,Yes,34.542776246885154
535.6173528703052,Low,230.14283341913352,3.3130161392418116,Standard,Truck,Complex,Storm,Morning,25.89533965116013,9.744619221682866,Urban,None,No,46.48576677017021
985.6367110397525,Medium,347.2413556026826,1.447047898014109,Same Day,Truck,Moderate,Clear,Afternoon,49.89526605926717,22.615125040453915,Urban,Minor,No,54.72908379338242
292.3275494964952,Medium,1.0462458958785432,1.787260315752801,Standard,Bicycle,Moderate,Storm,Afternoon,12.385239576404786,16.923556529451137,Rural,Major,No,65.47403375283145
222.2076037698121,Medium,90.35653383117213,2.3081776101751665,Express,Van,Simple,Rain,Morning,20.32528343553969,20.99133484629449,Rural,None,No,46.62699401927376
497.7995226010735,Low,498.5359942884691,,Express,Motorcycle,Simple,Clear,Evening,48.725070072249785,,Suburban,Major,No,54.19134010125239
816.7316113069836,Low,59.53077640106592,4.156032433058109,Overnight,Bicycle,Complex,,Evening,9.445287739452723,18.983277627973695,Urban,,No,28.292902258764435
338.74284230535017,Medium,321.25673242396965,1.1578860926976706,Overnight,Truck,Complex,Storm,Morning,46.86858586268063,23.365994287092448,Suburban,None,No,59.515543663177866
237.83198034371148,Low,301.50719800071624,0.7813458132811353,Overnight,Bicycle,Moderate,Storm,Night,5.8380647830044055,2.4471561335041434,Suburban,Minor,No,36.14105072062676
683.978791038616,Low,320.344383775406,0.21153551889682132,Express,Motorcycle,Complex,Fog,Afternoon,28.58076941658497,23.631590754989137,Rural,Major,No,28.5760408799865
463.74098656322957,Medium,276.49121994405556,1.1828683951370877,Overnight,Truck,Moderate,Rain,Night,47.19522605774249,11.88532295012572,Suburban,,No,25.980587083008587
959.2808972113708,Medium,319.1017662513173,2.17333333051495,,Bicycle,Moderate,Clear,Evening,47.54567127561641,13.228816068820171,Urban,Major,,2.081813936689348
164.91305781778516,High,8.786240626574713,4.720427292463807,Overnight,Van,Moderate,Rain,Evening,5.494862442075589,25.967359502638015,Urban,None,No,19.837488104287445
408.7112667791304,Medium,134.11846000100908,2.4396351175680064,Overnight,Van,Simple,Storm,Evening,34.59163205281381,19.66732123307364,Suburban,None,No,25.31129639396914
475.698372565077,Medium,481.1800796136452,,Overnight,Van,Moderate,Storm,Afternoon,40.032295866104,17.836956986230263,Rural,Minor,No,7.667704968474781
127.07237984120094,Medium,403.69809693321974,4.647724771959664,Overnight,Truck,,Storm,Night,5.769281547380343,9.621317066745299,Urban,Minor,Yes,56.27088166758687
591.1156418550459,High,311.4873021303228,2.138254101377017,Standard,Van,Complex,Clear,Morning,11.507454940467023,3.791675425947267,Urban,Major,Yes,
664.2840554537448,Very High,338.22918616834374,1.5155139554681452,Standard,Truck,Complex,Rain,Night,,18.025319003985118,Urban,None,No,37.6178756284641
814.0076025922334,Medium,315.1905252665296,3.184857011814705,Overnight,Van,,Storm,Morning,52.22371227283649,27.79400715077866,Rural,Major,No,
